,speed,gear,brake,throttle,revs,transmission_speed
6802,[7.746716427627533],[2.0],[0.0],[0.0],[600.0],[350.44751503234863]
6803,[7.746715783455213],[2.0],[0.0],[0.0],[600.0],[350.4474858911517]
6804,[7.7467151405537455],[2.0],[0.0],[0.0],[600.0],[350.4474568074459]
6805,[7.7467144989206265],[2.0],[0.0],[0.0],[600.0],[350.4474277811178]
6806,[7.746713858553352],[2.0],[0.0],[0.0],[600.0],[350.44739881205436]
6807,[7.746713219449426],[2.0],[0.0],[0.0],[600.0],[350.44736990014246]
6808,[7.746712581606357],[2.0],[0.0],[0.0],[600.0],[350.4473410452695]
6809,[7.746711945021656],[2.0],[0.0],[0.0],[600.0],[350.4473122473229]
6810,[7.746711309692843],[2.0],[0.0],[0.0],[600.0],[350.4472835061903]
6811,[7.74671067561744],[2.0],[0.0],[0.0],[600.0],[350.4472548217597]
6812,[7.746710042792974],[2.0],[0.0],[0.0],[600.0],[350.4472261939193]
6813,[7.746709411216977],[2.0],[0.0],[0.0],[600.0],[350.4471976225574]
6814,[7.746708780886988],[2.0],[0.0],[0.0],[600.0],[350.4471691075626]
6815,[7.746708151800547],[2.0],[0.0],[0.0],[600.0],[350.4471406488238]
6816,[7.7467075239552035],[2.0],[0.0],[0.0],[600.0],[350.4471122462299]
6817,[7.746706897348507],[2.0],[0.0],[0.0],[600.0],[350.44708389967025]
6818,[7.746706271978016],[2.0],[0.0],[0.0],[600.0],[350.44705560903424]
6819,[7.746705647841292],[2.0],[0.0],[0.0],[600.0],[350.44702737421164]
6820,[7.7467050249359],[2.0],[0.0],[0.0],[600.0],[350.4469991950923]
6821,[7.746704403259412],[2.0],[0.0],[0.0],[600.0],[350.4469710715664]
6822,[7.746703782809404],[2.0],[0.0],[0.0],[600.0],[350.44694300352415]
6823,[7.746703163583456],[2.0],[0.0],[0.0],[600.0],[350.44691499085627]
6824,[7.746702545579156],[2.0],[0.0],[0.0],[600.0],[350.44688703345344]
6825,[7.7467019287940895],[2.0],[0.0],[0.0],[600.0],[350.4468591312067]
6826,[7.746701313225856],[2.0],[0.0],[0.0],[600.0],[350.44683128400715]
6827,[7.746700698872052],[2.0],[0.0],[0.0],[600.0],[350.44680349174627]
6828,[7.746700085730284],[2.0],[0.0],[0.0],[600.0],[350.4467757543157]
6829,[7.746699473798159],[2.0],[0.0],[0.0],[600.0],[350.44674807160726]
6830,[7.746698863073294],[2.0],[0.0],[0.0],[600.0],[350.446720443513]
6831,[7.746698253553304],[2.0],[0.0],[0.0],[600.0],[350.4466928699252]
6832,[7.746697645235815],[2.0],[0.0],[0.0],[600.0],[350.44666535073634]
6833,[7.746697038118455],[2.0],[0.0],[0.0],[600.0],[350.44663788583915]
6834,[7.7466964321988545],[2.0],[0.0],[0.0],[600.0],[350.4466104751265]
6835,[7.746695827474655],[2.0],[0.0],[0.0],[600.0],[350.4465831184915]
6836,[7.746695223943493],[2.0],[0.0],[0.0],[600.0],[350.44655581582754]
6837,[7.7466946216030195],[2.0],[0.0],[0.0],[600.0],[350.44652856702805]
6838,[7.7466940204508825],[2.0],[0.0],[0.0],[600.0],[350.44650137198687]
6839,[7.746693420484739],[2.0],[0.0],[0.0],[600.0],[350.4464742305979]
6840,[7.7466928217022515],[2.0],[0.0],[0.0],[600.0],[350.44644714275535]
6841,[7.746692224101084],[2.0],[0.0],[0.0],[600.0],[350.4464201083536]
6842,[7.746691627678905],[2.0],[0.0],[0.0],[600.0],[350.4463931272872]
6843,[7.7466910324333895],[2.0],[0.0],[0.0],[600.0],[350.4463661994509]
6844,[7.746690438362219],[2.0],[0.0],[0.0],[600.0],[350.4463393247398]
6845,[7.746689845463074],[2.0],[0.0],[0.0],[600.0],[350.44631250304906]
6846,[7.74668925373364],[2.0],[0.0],[0.0],[600.0],[350.4462857342741]
6847,[7.746688663171616],[2.0],[0.0],[0.0],[600.0],[350.44625901831046]
6848,[7.746688073774695],[2.0],[0.0],[0.0],[600.0],[350.44623235505406]
6849,[7.746687485540581],[2.0],[0.0],[0.0],[600.0],[350.44620574440097]
6850,[7.746686898466978],[2.0],[0.0],[0.0],[600.0],[350.4461791862473]
6851,[7.7466863125515975],[2.0],[0.0],[0.0],[600.0],[350.44615268048955]
6852,[7.746685727792157],[2.0],[0.0],[0.0],[600.0],[350.44612622702437]
6853,[7.746685144186372],[2.0],[0.0],[0.0],[600.0],[350.4460998257486]
6854,[7.74668456173197],[2.0],[0.0],[0.0],[600.0],[350.4460734765593]
6855,[7.74668398042668],[2.0],[0.0],[0.0],[600.0],[350.44604717935374]
6856,[7.746683400268234],[2.0],[0.0],[0.0],[600.0],[350.4460209340293]
6857,[7.746682821254369],[2.0],[0.0],[0.0],[600.0],[350.4459947404837]
6858,[7.746682243382829],[2.0],[0.0],[0.0],[600.0],[350.4459685986148]
6859,[7.74668166665136],[2.0],[0.0],[0.0],[600.0],[350.4459425083206]
6860,[7.746681091057712],[2.0],[0.0],[0.0],[600.0],[350.44591646949954]
6861,[7.746680516599642],[2.0],[0.0],[0.0],[600.0],[350.4458904820499]
6862,[7.74667994327491],[2.0],[0.0],[0.0],[600.0],[350.4458645458704]
6863,[7.746679371081279],[2.0],[0.0],[0.0],[600.0],[350.4458386608599]
6864,[7.746678800016519],[2.0],[0.0],[0.0],[600.0],[350.4458128269175]
6865,[7.746678230078404],[2.0],[0.0],[0.0],[600.0],[350.4457870439424]
6866,[7.746677661264709],[2.0],[0.0],[0.0],[600.0],[350.4457613118342]
6867,[7.746677093573217],[2.0],[0.0],[0.0],[600.0],[350.4457356304924]
6868,[7.746676527001716],[2.0],[0.0],[0.0],[600.0],[350.44570999981687]
6869,[7.746675961547993],[2.0],[0.0],[0.0],[600.0],[350.44568441970773]
6870,[7.746675397209849],[2.0],[0.0],[0.0],[600.0],[350.44565889006526]
6871,[7.746674833985076],[2.0],[0.0],[0.0],[600.0],[350.4456334107898]
6872,[7.746674271871483],[2.0],[0.0],[0.0],[600.0],[350.4456079817821]
6873,[7.746673710866878],[2.0],[0.0],[0.0],[600.0],[350.445582602943]
6874,[7.74667315096907],[2.0],[0.0],[0.0],[600.0],[350.4455572741734]
6875,[7.746672592175878],[2.0],[0.0],[0.0],[600.0],[350.44553199537467]
6876,[7.746672034485123],[2.0],[0.0],[0.0],[600.0],[350.44550676644815]
6877,[7.74667147789463],[2.0],[0.0],[0.0],[600.0],[350.4454815872955]
6878,[7.746670922402227],[2.0],[0.0],[0.0],[600.0],[350.4454564578186]
6879,[7.746670368005752],[2.0],[0.0],[0.0],[600.0],[350.44543137791936]
6880,[7.746669814703039],[2.0],[0.0],[0.0],[600.0],[350.4454063475]
6881,[7.746669262491932],[2.0],[0.0],[0.0],[600.0],[350.445381366463]
6882,[7.746668711370279],[2.0],[0.0],[0.0],[600.0],[350.44535643471085]
6883,[7.746668161335929],[2.0],[0.0],[0.0],[600.0],[350.44533155214634]
6884,[7.746667612386738],[2.0],[0.0],[0.0],[600.0],[350.4453067186725]
6885,[7.746667064520565],[2.0],[0.0],[0.0],[600.0],[350.4452819341924]
6886,[7.7466665177352745],[2.0],[0.0],[0.0],[600.0],[350.4452571986095]
6887,[7.746665972028733],[2.0],[0.0],[0.0],[600.0],[350.44523251182727]
6888,[7.7466654273988125],[2.0],[0.0],[0.0],[600.0],[350.44520787374944]
6889,[7.7466648838433905],[2.0],[0.0],[0.0],[600.0],[350.44518328428]
6890,[7.746664341360346],[2.0],[0.0],[0.0],[600.0],[350.44515874332296]
6891,[7.746663799947564],[2.0],[0.0],[0.0],[600.0],[350.44513425078276]
6892,[7.746663259602935],[2.0],[0.0],[0.0],[600.0],[350.4451098065637]
6893,[7.746662720324349],[2.0],[0.0],[0.0],[600.0],[350.4450854105707]
6894,[7.746662182109705],[2.0],[0.0],[0.0],[600.0],[350.4450610627084]
6895,[7.746661644956904],[2.0],[0.0],[0.0],[600.0],[350.44503676288207]
6896,[7.746661108863852],[2.0],[0.0],[0.0],[600.0],[350.4450125109968]
6897,[7.746660573828457],[2.0],[0.0],[0.0],[600.0],[350.444988306958]
6898,[7.746660039848632],[2.0],[0.0],[0.0],[600.0],[350.4449641506714]
6899,[7.746659506922298],[2.0],[0.0],[0.0],[600.0],[350.44494004204273]
6900,[7.746658975047374],[2.0],[0.0],[0.0],[600.0],[350.444915980978]
6901,[7.746658444221787],[2.0],[0.0],[0.0],[600.0],[350.4448919673834]
6902,[7.7466579144434675],[2.0],[0.0],[0.0],[600.0],[350.4448680011652]
6903,[7.746657385710347],[2.0],[0.0],[0.0],[600.0],[350.4448440822301]
6904,[7.7466568580203665],[2.0],[0.0],[0.0],[600.0],[350.4448202104847]
6905,[7.746656331371468],[2.0],[0.0],[0.0],[600.0],[350.4447963858359]
6906,[7.746655805761596],[2.0],[0.0],[0.0],[600.0],[350.4447726081909]
6907,[7.746655281188702],[2.0],[0.0],[0.0],[600.0],[350.44474887745685]
6908,[7.746654757650742],[2.0],[0.0],[0.0],[600.0],[350.44472519354133]
6909,[7.746654235145671],[2.0],[0.0],[0.0],[600.0],[350.4447015563519]
6910,[7.746653713671455],[2.0],[0.0],[0.0],[600.0],[350.4446779657965]
6911,[7.746653193226058],[2.0],[0.0],[0.0],[600.0],[350.444654421783]
6912,[7.746652673807452],[2.0],[0.0],[0.0],[600.0],[350.44463092421967]
6913,[7.74665215541361],[2.0],[0.0],[0.0],[600.0],[350.44460747301486]
6914,[7.746651638042512],[2.0],[0.0],[0.0],[600.0],[350.4445840680771]
6915,[7.746651121692139],[2.0],[0.0],[0.0],[600.0],[350.44456070931517]
6916,[7.746650606360478],[2.0],[0.0],[0.0],[600.0],[350.4445373966379]
6917,[7.74665009204552],[2.0],[0.0],[0.0],[600.0],[350.4445141299544]
6918,[7.746649578745259],[2.0],[0.0],[0.0],[600.0],[350.444490909174]
6919,[7.746649066457694],[2.0],[0.0],[0.0],[600.0],[350.44446773420617]
6920,[7.746648555180826],[2.0],[0.0],[0.0],[600.0],[350.44444460496044]
6921,[7.7466480449126625],[2.0],[0.0],[0.0],[600.0],[350.44442152134667]
6922,[7.746647535651212],[2.0],[0.0],[0.0],[600.0],[350.4443984832748]
6923,[7.74664702739449],[2.0],[0.0],[0.0],[600.0],[350.44437549065503]
6924,[7.746646520140513],[2.0],[0.0],[0.0],[600.0],[350.4443525433977]
6925,[7.746646013887306],[2.0],[0.0],[0.0],[600.0],[350.44432964141333]
6926,[7.746645508632892],[2.0],[0.0],[0.0],[600.0],[350.4443067846126]
6927,[7.746645004375303],[2.0],[0.0],[0.0],[600.0],[350.44428397290636]
6928,[7.746644501112569],[2.0],[0.0],[0.0],[600.0],[350.4442612062056]
6929,[7.746643998842731],[2.0],[0.0],[0.0],[600.0],[350.44423848442176]
6930,[7.746643497563828],[2.0],[0.0],[0.0],[600.0],[350.444215807466]
6931,[7.746642997273907],[2.0],[0.0],[0.0],[600.0],[350.44419317524995]
6932,[7.746642497971015],[2.0],[0.0],[0.0],[600.0],[350.4441705876854]
6933,[7.7466419996532085],[2.0],[0.0],[0.0],[600.0],[350.44414804468425]
6934,[7.746641502318541],[2.0],[0.0],[0.0],[600.0],[350.4441255461586]
6935,[7.746641005965073],[2.0],[0.0],[0.0],[600.0],[350.44410309202067]
6936,[7.74664051059087],[2.0],[0.0],[0.0],[600.0],[350.44408068218286]
6937,[7.746640016194001],[2.0],[0.0],[0.0],[600.0],[350.4440583165579]
6938,[7.746639522772536],[2.0],[0.0],[0.0],[600.0],[350.4440359950585]
6939,[7.746639030324553],[2.0],[0.0],[0.0],[600.0],[350.44401371759767]
6940,[7.7466385388481305],[2.0],[0.0],[0.0],[600.0],[350.44399148408843]
6941,[7.746638048341352],[2.0],[0.0],[0.0],[600.0],[350.4439692944442]
6942,[7.746637558802303],[2.0],[0.0],[0.0],[600.0],[350.44394714857833]
6943,[7.746637070229078],[2.0],[0.0],[0.0],[600.0],[350.44392504640456]
6944,[7.746636582619769],[2.0],[0.0],[0.0],[600.0],[350.4439029878366]
6945,[7.746636095972477],[2.0],[0.0],[0.0],[600.0],[350.4438809727885]
6946,[7.746635610285301],[2.0],[0.0],[0.0],[600.0],[350.4438590011745]
6947,[7.746635125556349],[2.0],[0.0],[0.0],[600.0],[350.44383707290865]
6948,[7.74663464178373],[2.0],[0.0],[0.0],[600.0],[350.4438151879057]
6949,[7.746634158965559],[2.0],[0.0],[0.0],[600.0],[350.4437933460802]
6950,[7.746633677099952],[2.0],[0.0],[0.0],[600.0],[350.443771547347]
6951,[7.746633196185027],[2.0],[0.0],[0.0],[600.0],[350.44374979162103]
6952,[7.746632716218914],[2.0],[0.0],[0.0],[600.0],[350.44372807881746]
6953,[7.746632237199739],[2.0],[0.0],[0.0],[600.0],[350.4437064088517]
6954,[7.746631759125633],[2.0],[0.0],[0.0],[600.0],[350.4436847816392]
6955,[7.746631281994731],[2.0],[0.0],[0.0],[600.0],[350.4436631970956]
6956,[7.746630805805175],[2.0],[0.0],[0.0],[600.0],[350.4436416551367]
6957,[7.7466303305551065],[2.0],[0.0],[0.0],[600.0],[350.4436201556786]
6958,[7.746629856242674],[2.0],[0.0],[0.0],[600.0],[350.44359869863735]
6959,[7.7466293828660255],[2.0],[0.0],[0.0],[600.0],[350.44357728392936]
6960,[7.746628910423314],[2.0],[0.0],[0.0],[600.0],[350.44355591147104]
6961,[7.746628438912699],[2.0],[0.0],[0.0],[600.0],[350.4435345811791]
6962,[7.7466279683323425],[2.0],[0.0],[0.0],[600.0],[350.44351329297035]
6963,[7.74662749868041],[2.0],[0.0],[0.0],[600.0],[350.4434920467617]
6964,[7.746627029955066],[2.0],[0.0],[0.0],[600.0],[350.44347084247045]
6965,[7.746626562154486],[2.0],[0.0],[0.0],[600.0],[350.4434496800137]
6966,[7.746626095276845],[2.0],[0.0],[0.0],[600.0],[350.44342855930915]
6967,[7.74662562932032],[2.0],[0.0],[0.0],[600.0],[350.4434074802743]
6968,[7.746625164283097],[2.0],[0.0],[0.0],[600.0],[350.4433864428269]
6969,[7.746624700163363],[2.0],[0.0],[0.0],[600.0],[350.443365446885]
6970,[7.746624236959305],[2.0],[0.0],[0.0],[600.0],[350.44334449236675]
6971,[7.746623774669118],[2.0],[0.0],[0.0],[600.0],[350.44332357919035]
6972,[7.746623313291001],[2.0],[0.0],[0.0],[600.0],[350.44330270727426]
6973,[7.746622852823151],[2.0],[0.0],[0.0],[600.0],[350.4432818765371]
6974,[7.746622393263775],[2.0],[0.0],[0.0],[600.0],[350.44326108689773]
6975,[7.746621934611081],[2.0],[0.0],[0.0],[600.0],[350.4432403382749]
6976,[7.746621476863279],[2.0],[0.0],[0.0],[600.0],[350.44321963058786]
6977,[7.746621020018584],[2.0],[0.0],[0.0],[600.0],[350.4431989637557]
6978,[7.746620564075215],[2.0],[0.0],[0.0],[600.0],[350.44317833769793]
6979,[7.746620109031395],[2.0],[0.0],[0.0],[600.0],[350.44315775233406]
6980,[7.746619654885347],[2.0],[0.0],[0.0],[600.0],[350.4431372075839]
6981,[7.746619201635302],[2.0],[0.0],[0.0],[600.0],[350.4431167033672]
6982,[7.746618749279491],[2.0],[0.0],[0.0],[600.0],[350.44309623960413]
6983,[7.74661829781615],[2.0],[0.0],[0.0],[600.0],[350.4430758162148]
6984,[7.746617847243521],[2.0],[0.0],[0.0],[600.0],[350.4430554331196]
6985,[7.746617397559844],[2.0],[0.0],[0.0],[600.0],[350.443035090239]
6986,[7.746616948763366],[2.0],[0.0],[0.0],[600.0],[350.4430147874937]
6987,[7.746616500852337],[2.0],[0.0],[0.0],[600.0],[350.44299452480453]
6988,[7.746616053825011],[2.0],[0.0],[0.0],[600.0],[350.44297430209247]
6989,[7.746615607679643],[2.0],[0.0],[0.0],[600.0],[350.4429541192787]
6990,[7.7466151624144945],[2.0],[0.0],[0.0],[600.0],[350.4429339762844]
6991,[7.746614718027828],[2.0],[0.0],[0.0],[600.0],[350.44291387303105]
6992,[7.746614274517912],[2.0],[0.0],[0.0],[600.0],[350.4428938094403]
6993,[7.746613831883016],[2.0],[0.0],[0.0],[600.0],[350.44287378543385]
6994,[7.746613390121413],[2.0],[0.0],[0.0],[600.0],[350.4428538009337]
6995,[7.746612949231382],[2.0],[0.0],[0.0],[600.0],[350.44283385586186]
6996,[7.746612509211203],[2.0],[0.0],[0.0],[600.0],[350.44281395014053]
6997,[7.74661207005916],[2.0],[0.0],[0.0],[600.0],[350.4427940836921]
6998,[7.74661163177354],[2.0],[0.0],[0.0],[600.0],[350.4427742564391]
6999,[7.746611194352632],[2.0],[0.0],[0.0],[600.0],[350.4427544683042]
7000,[7.746610757794734],[2.0],[0.0],[0.0],[600.0],[350.4427347192102]
7001,[7.746610322098141],[2.0],[0.0],[0.0],[600.0],[350.44271500908013]
7002,[7.746609887261155],[2.0],[0.0],[0.0],[600.0],[350.44269533783716]
7003,[7.746609453282078],[2.0],[0.0],[0.0],[600.0],[350.44267570540444]
7004,[7.74660902015922],[2.0],[0.0],[0.0],[600.0],[350.44265611170556]
7005,[7.746608587890892],[2.0],[0.0],[0.0],[600.0],[350.442636556664]
7006,[7.746608156475406],[2.0],[0.0],[0.0],[600.0],[350.4426170402036]
7007,[7.7466077259110815],[2.0],[0.0],[0.0],[600.0],[350.44259756224807]
7008,[7.746607296196239],[2.0],[0.0],[0.0],[600.0],[350.44257812272167]
7009,[7.746606867329203],[2.0],[0.0],[0.0],[600.0],[350.4425587215485]
7010,[7.7466064393083],[2.0],[0.0],[0.0],[600.0],[350.4425393586528]
7011,[7.746606012131861],[2.0],[0.0],[0.0],[600.0],[350.44252003395917]
7012,[7.746605585798221],[2.0],[0.0],[0.0],[600.0],[350.4425007473923]
7013,[7.746605160305717],[2.0],[0.0],[0.0],[600.0],[350.4424814988768]
7014,[7.746604735652689],[2.0],[0.0],[0.0],[600.0],[350.44246228833777]
7015,[7.74660431183748],[2.0],[0.0],[0.0],[600.0],[350.44244311570014]
7016,[7.74660388885844],[2.0],[0.0],[0.0],[600.0],[350.4424239808893]
7017,[7.746603466713916],[2.0],[0.0],[0.0],[600.0],[350.44240488383053]
7018,[7.7466030454022645],[2.0],[0.0],[0.0],[600.0],[350.44238582444933]
7019,[7.7466026249218425],[2.0],[0.0],[0.0],[600.0],[350.4423668026715]
7020,[7.74660220527101],[2.0],[0.0],[0.0],[600.0],[350.4423478184227]
7021,[7.746601786448129],[2.0],[0.0],[0.0],[600.0],[350.442328871629]
7022,[7.746601368451566],[2.0],[0.0],[0.0],[600.0],[350.44230996221654]
7023,[7.746600951279693],[2.0],[0.0],[0.0],[600.0],[350.44229109011144]
7024,[7.746600534930882],[2.0],[0.0],[0.0],[600.0],[350.4422722552402]
7025,[7.7466001194035075],[2.0],[0.0],[0.0],[600.0],[350.4422534575293]
7026,[7.746599704695952],[2.0],[0.0],[0.0],[600.0],[350.44223469690553]
7027,[7.746599290806596],[2.0],[0.0],[0.0],[600.0],[350.4422159732957]
7028,[7.746598877733826],[2.0],[0.0],[0.0],[600.0],[350.4421972866267]
7029,[7.746598465476033],[2.0],[0.0],[0.0],[600.0],[350.44217863682576]
7030,[7.7465980540316055],[2.0],[0.0],[0.0],[600.0],[350.44216002382007]
7031,[7.7465976433989425],[2.0],[0.0],[0.0],[600.0],[350.4421414475371]
7032,[7.74659723357644],[2.0],[0.0],[0.0],[600.0],[350.4421229079044]
7033,[7.746596824562501],[2.0],[0.0],[0.0],[600.0],[350.44210440484954]
7034,[7.74659641635553],[2.0],[0.0],[0.0],[600.0],[350.4420859383005]
7035,[7.7465960089539365],[2.0],[0.0],[0.0],[600.0],[350.4420675081853]
7036,[7.746595602356129],[2.0],[0.0],[0.0],[600.0],[350.442049114432]
7037,[7.746595196560523],[2.0],[0.0],[0.0],[600.0],[350.4420307569688]
7038,[7.746594791565537],[2.0],[0.0],[0.0],[600.0],[350.44201243572417]
7039,[7.746594387369591],[2.0],[0.0],[0.0],[600.0],[350.4419941506267]
7040,[7.746593983971107],[2.0],[0.0],[0.0],[600.0],[350.441975901605]
7041,[7.746593581368514],[2.0],[0.0],[0.0],[600.0],[350.441957688588]
7042,[7.746593179560241],[2.0],[0.0],[0.0],[600.0],[350.4419395115046]
7043,[7.746592778544721],[2.0],[0.0],[0.0],[600.0],[350.44192137028386]
7044,[7.746592378320391],[2.0],[0.0],[0.0],[600.0],[350.44190326485517]
7045,[7.7465919788856885],[2.0],[0.0],[0.0],[600.0],[350.4418851951478]
7046,[7.746591580239057],[2.0],[0.0],[0.0],[600.0],[350.44186716109135]
7047,[7.746591182378943],[2.0],[0.0],[0.0],[600.0],[350.4418491626155]
7048,[7.746590785303789],[2.0],[0.0],[0.0],[600.0],[350.4418311996499]
7049,[7.746590389012053],[2.0],[0.0],[0.0],[600.0],[350.4418132721247]
7050,[7.746589993502188],[2.0],[0.0],[0.0],[600.0],[350.4417953799699]
7051,[7.746589598772651],[2.0],[0.0],[0.0],[600.0],[350.4417775231157]
7052,[7.746589204821901],[2.0],[0.0],[0.0],[600.0],[350.4417597014925]
7053,[7.746588811648402],[2.0],[0.0],[0.0],[600.0],[350.4417419150308]
7054,[7.746588419250623],[2.0],[0.0],[0.0],[600.0],[350.44172416366115]
7055,[7.746588027627032],[2.0],[0.0],[0.0],[600.0],[350.4417064473144]
7056,[7.746587636776101],[2.0],[0.0],[0.0],[600.0],[350.44168876592147]
7057,[7.746587246696308],[2.0],[0.0],[0.0],[600.0],[350.44167111941334]
7058,[7.746586857386129],[2.0],[0.0],[0.0],[600.0],[350.44165350772124]
7059,[7.746586468844049],[2.0],[0.0],[0.0],[600.0],[350.44163593077644]
7060,[7.74658608106855],[2.0],[0.0],[0.0],[600.0],[350.44161838851045]
7061,[7.74658569405812],[2.0],[0.0],[0.0],[600.0],[350.4416008808549]
7062,[7.746585307811252],[2.0],[0.0],[0.0],[600.0],[350.44158340774135]
7063,[7.746584922326436],[2.0],[0.0],[0.0],[600.0],[350.4415659691018]
7064,[7.746584537602171],[2.0],[0.0],[0.0],[600.0],[350.4415485648682]
7065,[7.746584153636957],[2.0],[0.0],[0.0],[600.0],[350.4415311949726]
7066,[7.746583770429294],[2.0],[0.0],[0.0],[600.0],[350.4415138593473]
7067,[7.74658338797769],[2.0],[0.0],[0.0],[600.0],[350.4414965579248]
7068,[7.746583006280653],[2.0],[0.0],[0.0],[600.0],[350.44147929063746]
7069,[7.746582625336693],[2.0],[0.0],[0.0],[600.0],[350.44146205741805]
7070,[7.746582245144326],[2.0],[0.0],[0.0],[600.0],[350.4414448581993]
7071,[7.746581865702069],[2.0],[0.0],[0.0],[600.0],[350.4414276929142]
7072,[7.7465814870084415],[2.0],[0.0],[0.0],[600.0],[350.4414105614958]
7073,[7.7465811090619665],[2.0],[0.0],[0.0],[600.0],[350.4413934638772]
7074,[7.7465807318611715],[2.0],[0.0],[0.0],[600.0],[350.4413763999917]
7075,[7.746580355404583],[2.0],[0.0],[0.0],[600.0],[350.44135936977295]
7076,[7.746579979690735],[2.0],[0.0],[0.0],[600.0],[350.4413423731544]
7077,[7.7465796047181605],[2.0],[0.0],[0.0],[600.0],[350.4413254100697]
7078,[7.746579230485399],[2.0],[0.0],[0.0],[600.0],[350.4413084804528]
7079,[7.74657885699099],[2.0],[0.0],[0.0],[600.0],[350.4412915842376]
7080,[7.746578484233476],[2.0],[0.0],[0.0],[600.0],[350.4412747213583]
7081,[7.746578112211406],[2.0],[0.0],[0.0],[600.0],[350.44125789174905]
7082,[7.746577740923326],[2.0],[0.0],[0.0],[600.0],[350.44124109534425]
7083,[7.746577370367788],[2.0],[0.0],[0.0],[600.0],[350.4412243320784]
7084,[7.7465770005433505],[2.0],[0.0],[0.0],[600.0],[350.4412076018861]
7085,[7.746576631448567],[2.0],[0.0],[0.0],[600.0],[350.4411909047021]
7086,[7.746576263082],[2.0],[0.0],[0.0],[600.0],[350.4411742404613]
7087,[7.746575895442214],[2.0],[0.0],[0.0],[600.0],[350.44115760909875]
7088,[7.746575528527773],[2.0],[0.0],[0.0],[600.0],[350.4411410105495]
7089,[7.746575162337246],[2.0],[0.0],[0.0],[600.0],[350.4411244447488]
7090,[7.746574796869206],[2.0],[0.0],[0.0],[600.0],[350.4411079116322]
7091,[7.746574432122228],[2.0],[0.0],[0.0],[600.0],[350.44109141113506]
7092,[7.74657406809489],[2.0],[0.0],[0.0],[600.0],[350.44107494319314]
7093,[7.746573704785771],[2.0],[0.0],[0.0],[600.0],[350.4410585077422]
7094,[7.746573342193454],[2.0],[0.0],[0.0],[600.0],[350.441042104718]
7095,[7.7465729803165235],[2.0],[0.0],[0.0],[600.0],[350.4410257340567]
7096,[7.746572619153572],[2.0],[0.0],[0.0],[600.0],[350.44100939569455]
7097,[7.746572258703189],[2.0],[0.0],[0.0],[600.0],[350.4409930895676]
7098,[7.746571898963967],[2.0],[0.0],[0.0],[600.0],[350.4409768156124]
7099,[7.7465715399345045],[2.0],[0.0],[0.0],[600.0],[350.44096057376544]
7100,[7.746571181613402],[2.0],[0.0],[0.0],[600.0],[350.44094436396335]
